country_code,reference_date_1_january_31_december,births_thousands,variant
686,1984,291.21,Estimates
686,1985,296.886,Estimates
686,1986,302.819,Estimates
686,1987,308.924,Estimates
686,1988,315.127,Estimates
686,1989,321.396,Estimates
686,1990,327.672,Estimates
686,1991,333.899,Estimates
686,1992,340.082,Estimates
686,1993,346.26,Estimates
686,1994,352.485,Estimates
686,1995,358.834,Estimates
686,1996,365.398,Estimates
686,1997,372.272,Estimates
686,1998,379.541,Estimates
686,1999,387.265,Estimates
686,2000,395.437,Estimates
686,2001,404.004,Estimates
686,2002,412.924,Estimates
686,2003,422.207,Estimates
686,2004,431.929,Estimates
686,2005,442.394,Estimates
686,2006,453.977,Estimates
686,2007,466.777,Estimates
686,2008,480.665,Estimates
686,2009,495.33,Estimates
686,2010,510.17,Estimates
686,2011,524.453,Estimates
686,2012,537.576,Estimates
686,2013,549.145,Estimates
686,2014,559.032,Estimates
686,2015,567.336,Estimates
686,2015,567.336,Medium variant
686,2016,574.397,Medium variant
686,2017,580.859,Medium variant
686,2018,587.285,Medium variant
686,2019,593.968,Medium variant
686,2020,601.092,Medium variant
686,2021,608.697,Medium variant
686,2022,616.647,Medium variant
686,2023,624.858,Medium variant
686,2024,633.379,Medium variant
686,2025,642.274,Medium variant
686,2026,651.6,Medium variant
686,2027,661.364,Medium variant
686,2028,671.556,Medium variant
686,2029,682.158,Medium variant
686,2030,693.166,Medium variant
686,2031,704.568,Medium variant
686,2032,716.295,Medium variant
686,2033,728.247,Medium variant
686,2034,740.324,Medium variant
686,2035,752.426,Medium variant
686,2036,764.466,Medium variant
686,2037,776.378,Medium variant
686,2038,788.094,Medium variant
686,2039,799.542,Medium variant
686,2040,810.678,Medium variant
686,2041,821.496,Medium variant
686,2042,832.023,Medium variant
686,2043,842.277,Medium variant
686,2044,852.237,Medium variant
686,2045,861.863,Medium variant
686,2046,871.113,Medium variant
686,2047,879.978,Medium variant
686,2048,888.474,Medium variant
686,2049,896.632,Medium variant
686,2050,904.488,Medium variant
686,2051,912.088,Medium variant
686,2052,919.498,Medium variant
686,2053,926.791,Medium variant
686,2054,934.031,Medium variant
686,2055,941.276,Medium variant
686,2056,948.565,Medium variant
686,2057,955.901,Medium variant
686,2058,963.287,Medium variant
686,2059,970.735,Medium variant
686,2060,978.262,Medium variant
686,2061,985.874,Medium variant
686,2062,993.544,Medium variant
686,2063,1001.228,Medium variant
686,2064,1008.89,Medium variant
686,2065,1016.492,Medium variant
686,2066,1024.002,Medium variant
686,2067,1031.383,Medium variant
686,2068,1038.591,Medium variant
686,2069,1045.582,Medium variant
686,2070,1052.324,Medium variant
686,2071,1058.8,Medium variant
686,2072,1065.009,Medium variant
686,2073,1070.938,Medium variant
686,2074,1076.56,Medium variant
686,2075,1081.845,Medium variant
686,2076,1086.764,Medium variant
686,2077,1091.312,Medium variant
686,2078,1095.494,Medium variant
686,2079,1099.313,Medium variant
686,2080,1102.77,Medium variant
686,2081,1105.869,Medium variant
686,2082,1108.642,Medium variant
686,2083,1111.132,Medium variant
686,2084,1113.383,Medium variant
686,2085,1115.441,Medium variant
686,2086,1117.347,Medium variant
686,2087,1119.13,Medium variant
686,2088,1120.816,Medium variant
686,2089,1122.429,Medium variant
686,2090,1123.979,Medium variant
686,2091,1125.462,Medium variant
686,2092,1126.869,Medium variant
686,2093,1128.187,Medium variant
686,2094,1129.402,Medium variant
686,2095,1130.508,Medium variant
686,2096,1131.502,Medium variant
686,2097,1132.38,Medium variant
686,2098,1133.14,Medium variant
686,2099,1133.784,Medium variant
688,1950,206.982,Estimates
688,1951,202.107,Estimates
688,1952,192.843,Estimates
688,1953,184.55,Estimates
688,1954,177.229,Estimates
688,1955,170.876,Estimates
688,1956,165.478,Estimates
688,1957,161.006,Estimates
688,1958,157.414,Estimates
688,1959,154.621,Estimates
688,1960,152.528,Estimates
688,1961,151.022,Estimates
688,1962,149.975,Estimates
688,1963,149.273,Estimates
688,1964,148.83,Estimates
688,1965,148.623,Estimates
688,1966,148.682,Estimates
688,1967,149.066,Estimates
688,1968,149.791,Estimates
688,1969,150.808,Estimates
688,1970,152.085,Estimates
688,1971,153.597,Estimates
688,1972,155.269,Estimates
688,1973,156.993,Estimates
688,1974,158.655,Estimates
688,1975,160.113,Estimates
688,1976,161.242,Estimates
688,1977,161.981,Estimates
688,1978,162.294,Estimates
688,1979,162.158,Estimates
688,1980,161.6,Estimates
688,1981,160.695,Estimates
688,1982,159.547,Estimates
688,1983,158.236,Estimates
688,1984,156.781,Estimates
688,1985,155.119,Estimates
688,1986,153.141,Estimates
688,1987,150.792,Estimates
688,1988,148.089,Estimates
688,1989,145.127,Estimates
688,1990,142.131,Estimates
688,1991,139.378,Estimates
688,1992,137.042,Estimates
688,1993,135.193,Estimates
688,1994,133.784,Estimates
688,1995,132.604,Estimates
688,1996,131.341,Estimates
688,1997,129.686,Estimates
688,1998,127.44,Estimates
688,1999,124.564,Estimates
688,2000,121.113,Estimates
688,2001,117.242,Estimates
688,2002,113.243,Estimates
688,2003,109.379,Estimates
688,2004,105.803,Estimates
688,2005,102.643,Estimates
688,2006,99.972,Estimates
688,2007,97.739,Estimates
688,2008,95.889,Estimates
688,2009,94.407,Estimates
688,2010,93.261,Estimates
688,2011,92.405,Estimates
688,2012,91.759,Estimates
688,2013,91.247,Estimates
688,2014,90.809,Estimates
688,2015,90.401,Estimates
688,2015,90.401,Medium variant
688,2016,89.999,Medium variant
688,2017,89.609,Medium variant
688,2018,89.226,Medium variant
688,2019,88.829,Medium variant
688,2020,88.402,Medium variant
688,2021,87.938,Medium variant
688,2022,87.44,Medium variant
688,2023,86.912,Medium variant
688,2024,86.351,Medium variant
688,2025,85.754,Medium variant
688,2026,85.122,Medium variant
688,2027,84.458,Medium variant
688,2028,83.767,Medium variant
688,2029,83.048,Medium variant
688,2030,82.299,Medium variant
688,2031,81.514,Medium variant
688,2032,80.694,Medium variant
688,2033,79.842,Medium variant
688,2034,78.967,Medium variant
688,2035,78.077,Medium variant
688,2036,77.178,Medium variant
688,2037,76.282,Medium variant
688,2038,75.403,Medium variant
688,2039,74.554,Medium variant
688,2040,73.75,Medium variant
688,2041,73.003,Medium variant
688,2042,72.316,Medium variant
688,2043,71.688,Medium variant
688,2044,71.121,Medium variant
688,2045,70.616,Medium variant
688,2046,70.169,Medium variant
688,2047,69.769,Medium variant
688,2048,69.403,Medium variant
688,2049,69.061,Medium variant
688,2050,68.731,Medium variant
688,2051,68.407,Medium variant
688,2052,68.082,Medium variant
688,2053,67.749,Medium variant
688,2054,67.403,Medium variant
688,2055,67.035,Medium variant
688,2056,66.644,Medium variant
688,2057,66.232,Medium variant
688,2058,65.8,Medium variant
688,2059,65.35,Medium variant
688,2060,64.881,Medium variant
688,2061,64.395,Medium variant
688,2062,63.893,Medium variant
688,2063,63.382,Medium variant
688,2064,62.863,Medium variant
688,2065,62.34,Medium variant
688,2066,61.814,Medium variant
688,2067,61.288,Medium variant
688,2068,60.764,Medium variant
688,2069,60.247,Medium variant
688,2070,59.743,Medium variant
688,2071,59.253,Medium variant
688,2072,58.779,Medium variant
688,2073,58.325,Medium variant
688,2074,57.893,Medium variant
688,2075,57.484,Medium variant
688,2076,57.102,Medium variant
688,2077,56.745,Medium variant
688,2078,56.41,Medium variant
688,2079,56.095,Medium variant
688,2080,55.797,Medium variant
688,2081,55.514,Medium variant
688,2082,55.243,Medium variant
688,2083,54.978,Medium variant
688,2084,54.716,Medium variant
688,2085,54.452,Medium variant
688,2086,54.184,Medium variant
688,2087,53.912,Medium variant
688,2088,53.634,Medium variant
688,2089,53.348,Medium variant
688,2090,53.054,Medium variant
688,2091,52.752,Medium variant
688,2092,52.443,Medium variant
688,2093,52.127,Medium variant
688,2094,51.804,Medium variant
688,2095,51.476,Medium variant
688,2096,51.142,Medium variant
688,2097,50.803,Medium variant
688,2098,50.459,Medium variant
688,2099,50.109,Medium variant
690,1950,1.505,Estimates
690,1951,1.493,Estimates
690,1952,1.473,Estimates
690,1953,1.462,Estimates
690,1954,1.459,Estimates
690,1955,1.465,Estimates
690,1956,1.478,Estimates
690,1957,1.499,Estimates
690,1958,1.527,Estimates
690,1959,1.56,Estimates
690,1960,1.596,Estimates
690,1961,1.634,Estimates
690,1962,1.672,Estimates
690,1963,1.706,Estimates
690,1964,1.736,Estimates
690,1965,1.762,Estimates
690,1966,1.783,Estimates
690,1967,1.802,Estimates
690,1968,1.818,Estimates
690,1969,1.832,Estimates
690,1970,1.844,Estimates
690,1971,1.853,Estimates
690,1972,1.859,Estimates
690,1973,1.862,Estimates
690,1974,1.862,Estimates
690,1975,1.86,Estimates
690,1976,1.857,Estimates
690,1977,1.853,Estimates
690,1978,1.848,Estimates
690,1979,1.843,Estimates
690,1980,1.837,Estimates
690,1981,1.829,Estimates
690,1982,1.818,Estimates
690,1983,1.803,Estimates
690,1984,1.785,Estimates
690,1985,1.766,Estimates
690,1986,1.745,Estimates
690,1987,1.724,Estimates
690,1988,1.705,Estimates
690,1989,1.687,Estimates
690,1990,1.669,Estimates
690,1991,1.649,Estimates
690,1992,1.626,Estimates
690,1993,1.6,Estimates
690,1994,1.573,Estimates
690,1995,1.547,Estimates
690,1996,1.527,Estimates
690,1997,1.516,Estimates
690,1998,1.515,Estimates
690,1999,1.525,Estimates
690,2000,1.546,Estimates
690,2001,1.575,Estimates
690,2002,1.61,Estimates
690,2003,1.646,Estimates
690,2004,1.68,Estimates
690,2005,1.71,Estimates
690,2006,1.734,Estimates
690,2007,1.751,Estimates
690,2008,1.76,Estimates
690,2009,1.762,Estimates
690,2010,1.756,Estimates
690,2011,1.741,Estimates
690,2012,1.719,Estimates
690,2013,1.692,Estimates
690,2014,1.662,Estimates
690,2015,1.628,Estimates
690,2015,1.628,Medium variant
690,2016,1.593,Medium variant
690,2017,1.558,Medium variant
690,2018,1.522,Medium variant
690,2019,1.489,Medium variant
690,2020,1.458,Medium variant
690,2021,1.429,Medium variant
690,2022,1.403,Medium variant
690,2023,1.38,Medium variant
690,2024,1.359,Medium variant
690,2025,1.341,Medium variant
690,2026,1.326,Medium variant
690,2027,1.315,Medium variant
690,2028,1.305,Medium variant
690,2029,1.299,Medium variant
690,2030,1.295,Medium variant
690,2031,1.293,Medium variant
690,2032,1.292,Medium variant
690,2033,1.293,Medium variant
690,2034,1.295,Medium variant
690,2035,1.296,Medium variant
690,2036,1.298,Medium variant
690,2037,1.298,Medium variant
690,2038,1.298,Medium variant
690,2039,1.296,Medium variant
690,2040,1.292,Medium variant
690,2041,1.286,Medium variant
690,2042,1.278,Medium variant
690,2043,1.268,Medium variant
690,2044,1.257,Medium variant
690,2045,1.244,Medium variant
690,2046,1.229,Medium variant
690,2047,1.214,Medium variant
690,2048,1.197,Medium variant
690,2049,1.181,Medium variant
690,2050,1.165,Medium variant
690,2051,1.149,Medium variant
690,2052,1.134,Medium variant
690,2053,1.119,Medium variant
690,2054,1.105,Medium variant
690,2055,1.092,Medium variant
690,2056,1.081,Medium variant
690,2057,1.07,Medium variant
690,2058,1.061,Medium variant
690,2059,1.053,Medium variant
690,2060,1.046,Medium variant
690,2061,1.041,Medium variant
690,2062,1.036,Medium variant
690,2063,1.031,Medium variant
690,2064,1.027,Medium variant
690,2065,1.023,Medium variant
690,2066,1.02,Medium variant
690,2067,1.016,Medium variant
690,2068,1.012,Medium variant
690,2069,1.007,Medium variant
690,2070,1.002,Medium variant
690,2071,0.997,Medium variant
690,2072,0.991,Medium variant
690,2073,0.984,Medium variant
690,2074,0.977,Medium variant
690,2075,0.97,Medium variant
690,2076,0.962,Medium variant
690,2077,0.953,Medium variant
690,2078,0.944,Medium variant
690,2079,0.935,Medium variant
690,2080,0.926,Medium variant
690,2081,0.917,Medium variant
690,2082,0.908,Medium variant
690,2083,0.899,Medium variant
690,2084,0.891,Medium variant
690,2085,0.883,Medium variant
690,2086,0.875,Medium variant
690,2087,0.868,Medium variant
690,2088,0.861,Medium variant
690,2089,0.855,Medium variant
690,2090,0.849,Medium variant
690,2091,0.844,Medium variant
690,2092,0.839,Medium variant
690,2093,0.834,Medium variant
690,2094,0.83,Medium variant
690,2095,0.826,Medium variant
690,2096,0.823,Medium variant
690,2097,0.82,Medium variant
690,2098,0.817,Medium variant
690,2099,0.814,Medium variant
694,1950,90.597,Estimates
694,1951,91.044,Estimates
694,1952,91.959,Estimates
694,1953,92.914,Estimates
694,1954,93.911,Estimates
694,1955,94.947,Estimates
694,1956,96.023,Estimates
694,1957,97.137,Estimates
694,1958,98.287,Estimates
694,1959,99.469,Estimates
694,1960,100.679,Estimates
694,1961,101.915,Estimates
694,1962,103.179,Estimates
694,1963,104.478,Estimates
694,1964,105.823,Estimates
694,1965,107.23,Estimates
694,1966,108.713,Estimates
694,1967,110.287,Estimates
694,1968,111.974,Estimates
694,1969,113.791,Estimates
694,1970,115.757,Estimates
694,1971,117.885,Estimates
694,1972,120.175,Estimates
694,1973,122.625,Estimates
694,1974,125.236,Estimates
694,1975,128.005,Estimates
694,1976,130.93,Estimates
694,1977,133.996,Estimates
694,1978,137.191,Estimates
694,1979,140.505,Estimates
694,1980,143.981,Estimates
694,1981,147.681,Estimates
694,1982,151.597,Estimates
694,1983,155.668,Estimates
694,1984,159.786,Estimates
694,1985,163.792,Estimates
694,1986,167.509,Estimates
694,1987,170.797,Estimates
694,1988,173.552,Estimates
694,1989,175.72,Estimates
694,1990,177.208,Estimates
694,1991,177.957,Estimates
694,1992,178.109,Estimates
694,1993,177.885,Estimates
694,1994,177.511,Estimates
694,1995,177.318,Estimates
694,1996,177.655,Estimates
694,1997,178.743,Estimates
694,1998,180.717,Estimates
694,1999,183.628,Estimates
694,2000,187.489,Estimates
694,2001,192.224,Estimates
694,2002,197.517,Estimates
694,2003,203.018,Estimates
694,2004,208.453,Estimates
694,2005,213.466,Estimates
694,2006,217.728,Estimates
694,2007,221.123,Estimates
694,2008,223.624,Estimates
694,2009,225.25,Estimates
694,2010,226.159,Estimates
694,2011,226.614,Estimates
694,2012,226.953,Estimates
694,2013,227.439,Estimates
694,2014,228.187,Estimates
694,2015,229.224,Estimates
694,2015,229.224,Medium variant
694,2016,230.476,Medium variant
694,2017,231.757,Medium variant
694,2018,232.927,Medium variant
694,2019,233.948,Medium variant
694,2020,234.81,Medium variant
694,2021,235.532,Medium variant
694,2022,236.169,Medium variant
694,2023,236.764,Medium variant
694,2024,237.332,Medium variant
694,2025,237.882,Medium variant
694,2026,238.418,Medium variant
694,2027,238.929,Medium variant
694,2028,239.403,Medium variant
694,2029,239.838,Medium variant
694,2030,240.225,Medium variant
694,2031,240.558,Medium variant
694,2032,240.832,Medium variant
694,2033,241.041,Medium variant
694,2034,241.18,Medium variant
694,2035,241.246,Medium variant
694,2036,241.235,Medium variant
694,2037,241.15,Medium variant
694,2038,240.998,Medium variant
694,2039,240.783,Medium variant
694,2040,240.515,Medium variant
694,2041,240.202,Medium variant
694,2042,239.852,Medium variant
694,2043,239.469,Medium variant
694,2044,239.055,Medium variant
694,2045,238.607,Medium variant
694,2046,238.116,Medium variant
694,2047,237.576,Medium variant
694,2048,236.984,Medium variant
694,2049,236.342,Medium variant
694,2050,235.659,Medium variant
694,2051,234.945,Medium variant
694,2052,234.213,Medium variant
694,2053,233.467,Medium variant
694,2054,232.712,Medium variant
694,2055,231.944,Medium variant
694,2056,231.159,Medium variant
694,2057,230.345,Medium variant
694,2058,229.498,Medium variant
694,2059,228.615,Medium variant
694,2060,227.696,Medium variant
694,2061,226.745,Medium variant
694,2062,225.767,Medium variant
694,2063,224.766,Medium variant
694,2064,223.745,Medium variant
694,2065,222.703,Medium variant
694,2066,221.639,Medium variant
694,2067,220.553,Medium variant
694,2068,219.444,Medium variant
694,2069,218.317,Medium variant
694,2070,217.172,Medium variant
694,2071,216.013,Medium variant
694,2072,214.843,Medium variant
694,2073,213.668,Medium variant
694,2074,212.493,Medium variant
694,2075,211.327,Medium variant
694,2076,210.175,Medium variant
694,2077,209.04,Medium variant
694,2078,207.923,Medium variant
694,2079,206.826,Medium variant
694,2080,205.745,Medium variant
694,2081,204.679,Medium variant
694,2082,203.62,Medium variant
694,2083,202.565,Medium variant
694,2084,201.512,Medium variant
694,2085,200.462,Medium variant
694,2086,199.417,Medium variant
694,2087,198.379,Medium variant
694,2088,197.349,Medium variant
694,2089,196.327,Medium variant
694,2090,195.311,Medium variant
694,2091,194.298,Medium variant
694,2092,193.285,Medium variant
694,2093,192.269,Medium variant
694,2094,191.25,Medium variant
694,2095,190.226,Medium variant
694,2096,189.195,Medium variant
694,2097,188.159,Medium variant
694,2098,187.116,Medium variant
694,2099,186.067,Medium variant
702,1950,48.215,Estimates
702,1951,49.925,Estimates
702,1952,53.112,Estimates
702,1953,55.836,Estimates
702,1954,58.096,Estimates
702,1955,59.891,Estimates
702,1956,61.216,Estimates
702,1957,62.075,Estimates
702,1958,62.472,Estimates
702,1959,62.405,Estimates
702,1960,61.884,Estimates
702,1961,60.934,Estimates
702,1962,59.606,Estimates
702,1963,57.985,Estimates
702,1964,56.185,Estimates
702,1965,54.379,Estimates
702,1966,52.743,Estimates
702,1967,51.366,Estimates
702,1968,50.288,Estimates
702,1969,49.503,Estimates
702,1970,48.887,Estimates
702,1971,48.24,Estimates
702,1972,47.388,Estimates
702,1973,46.247,Estimates
702,1974,44.849,Estimates
702,1975,43.329,Estimates
702,1976,41.89,Estimates
702,1977,40.758,Estimates
702,1978,40.1,Estimates
702,1979,39.977,Estimates
702,1980,40.4,Estimates
702,1981,41.313,Estimates
702,1982,42.553,Estimates
702,1983,43.968,Estimates
702,1984,45.475,Estimates
702,1985,47.035,Estimates
702,1986,48.646,Estimates
