country_code,year,total_population_annual_doubling_time
508,1985,96.863
508,1986,460.16
508,1987,-587.865
508,1988,462.821
508,1989,74.147
508,1990,34.661
508,1991,22.966
508,1992,18.695
508,1993,17.673
508,1994,18.697
508,1995,21.013
508,1996,23.671
508,1997,25.781
508,1998,26.643
508,1999,26.033
508,2000,24.884
508,2001,24.041
508,2002,23.616
508,2003,23.525
508,2004,23.744
508,2005,24.109
508,2006,24.441
508,2007,24.66
508,2008,24.749
508,2009,24.716
508,2010,24.631
508,2011,24.574
508,2012,24.6
508,2013,24.736
508,2014,24.975
508,2015,25.265
508,2016,25.549
508,2017,25.792
508,2018,25.981
508,2019,26.115
508,2020,26.226
508,2021,26.342
508,2022,26.46
508,2023,26.569
508,2024,26.674
508,2025,26.778
508,2026,26.89
508,2027,27.014
508,2028,27.155
508,2029,27.314
508,2030,27.487
508,2031,27.673
508,2032,27.876
508,2033,28.1
508,2034,28.345
508,2035,28.608
508,2036,28.884
508,2037,29.175
508,2038,29.484
508,2039,29.81
508,2040,30.153
508,2041,30.509
508,2042,30.872
508,2043,31.237
508,2044,31.604
508,2045,31.98
508,2046,32.371
508,2047,32.779
508,2048,33.205
508,2049,33.65
508,2050,34.112
508,2051,34.591
508,2052,35.092
508,2053,35.623
508,2054,36.184
508,2055,36.77
508,2056,37.376
508,2057,37.996
508,2058,38.627
508,2059,39.268
508,2060,39.925
508,2061,40.602
508,2062,41.306
508,2063,42.039
508,2064,42.803
508,2065,43.595
508,2066,44.412
508,2067,45.251
508,2068,46.111
508,2069,46.995
508,2070,47.903
508,2071,48.84
508,2072,49.809
508,2073,50.811
508,2074,51.849
508,2075,52.921
508,2076,54.027
508,2077,55.17
508,2078,56.351
508,2079,57.571
508,2080,58.834
508,2081,60.139
508,2082,61.488
508,2083,62.88
508,2084,64.318
508,2085,65.805
508,2086,67.343
508,2087,68.941
508,2088,70.604
508,2089,72.335
508,2090,74.134
508,2091,76.0
508,2092,77.933
508,2093,79.932
508,2094,82.001
508,2095,84.145
508,2096,86.369
508,2097,88.679
508,2098,91.082
508,2099,93.586
512,1950,54.527
512,1951,49.617
512,1952,42.904
512,1953,39.053
512,1954,36.685
512,1955,35.122
512,1956,33.976
512,1957,32.993
512,1958,32.017
512,1959,30.988
512,1960,29.93
512,1961,28.924
512,1962,28.06
512,1963,27.378
512,1964,26.804
512,1965,26.176
512,1966,25.365
512,1967,24.365
512,1968,23.219
512,1969,21.973
512,1970,20.822
512,1971,19.788
512,1972,18.581
512,1973,17.099
512,1974,15.588
512,1975,14.335
512,1976,13.45
512,1977,12.884
512,1978,12.566
512,1979,12.457
512,1980,12.442
512,1981,12.479
512,1982,12.734
512,1983,13.372
512,1984,14.404
512,1985,15.876
512,1986,17.689
512,1987,19.093
512,1988,19.192
512,1989,18.177
512,1990,16.742
512,1991,15.658
512,1992,15.767
512,1993,17.879
512,1994,23.492
512,1995,37.658
512,1996,85.729
512,1997,597.754
512,1998,-1459.403
512,1999,213.689
512,2000,66.241
512,2001,37.735
512,2002,28.684
512,2003,26.454
512,2004,27.83
512,2005,32.955
512,2006,40.7
512,2007,36.478
512,2008,22.048
512,2009,13.296
512,2010,9.224
512,2011,7.457
512,2012,7.056
512,2013,7.786
512,2014,9.957
512,2015,14.717
512,2016,25.512
512,2017,54.527
512,2018,135.216
512,2019,159.973
512,2020,99.672
512,2021,74.501
512,2022,66.08
512,2023,64.802
512,2024,70.855
512,2025,81.359
512,2026,90.201
512,2027,96.4
512,2028,103.045
512,2029,110.125
512,2030,117.514
512,2031,124.91
512,2032,131.756
512,2033,137.401
512,2034,141.457
512,2035,144.12
512,2036,145.694
512,2037,145.953
512,2038,144.638
512,2039,141.95
512,2040,138.846
512,2041,135.793
512,2042,131.758
512,2043,126.019
512,2044,119.368
512,2045,112.766
512,2046,107.334
512,2047,104.557
512,2048,105.456
512,2049,110.201
512,2050,117.953
512,2051,127.464
512,2052,138.421
512,2053,151.024
512,2054,165.255
512,2055,182.301
512,2056,204.248
512,2057,232.647
512,2058,268.994
512,2059,316.54
512,2060,382.013
512,2061,478.227
512,2062,626.73
512,2063,871.147
512,2064,1334.08
512,2065,2582.396
512,2066,20474.76
512,2067,-3868.033
512,2068,-1908.192
512,2069,-1334.009
512,2070,-1058.63
512,2071,-894.117
512,2072,-783.688
512,2073,-704.04
512,2074,-643.609
512,2075,-596.96
512,2076,-560.163
512,2077,-529.192
512,2078,-501.303
512,2079,-475.647
512,2080,-452.517
512,2081,-432.135
512,2082,-413.692
512,2083,-396.47
512,2084,-380.301
512,2085,-365.338
512,2086,-351.552
512,2087,-338.225
512,2088,-324.794
512,2089,-311.46
512,2090,-298.773
512,2091,-287.164
512,2092,-276.867
512,2093,-267.84
512,2094,-259.954
512,2095,-253.024
512,2096,-246.819
512,2097,-241.174
512,2098,-235.939
512,2099,-230.986
516,1950,36.371
516,1951,35.585
516,1952,34.252
516,1953,33.245
516,1954,32.451
516,1955,31.791
516,1956,31.206
516,1957,30.648
516,1958,30.091
516,1959,29.524
516,1960,28.961
516,1961,28.427
516,1962,27.952
516,1963,27.559
516,1964,27.225
516,1965,27.024
516,1966,26.921
516,1967,26.586
516,1968,25.791
516,1969,24.705
516,1970,23.537
516,1971,22.577
516,1972,22.271
516,1973,22.926
516,1974,24.571
516,1975,26.857
516,1976,29.165
516,1977,31.079
516,1978,32.314
516,1979,32.578
516,1980,32.589
516,1981,32.599
516,1982,31.01
516,1983,27.185
516,1984,22.854
516,1985,19.32
516,1986,16.977
516,1987,15.863
516,1988,15.885
516,1989,16.885
516,1990,18.613
516,1991,20.659
516,1992,22.464
516,1993,23.461
516,1994,23.507
516,1995,23.055
516,1996,22.761
516,1997,23.294
516,1998,25.25
516,1999,29.189
516,2000,35.632
516,2001,44.691
516,2002,54.741
516,2003,61.007
516,2004,59.742
516,2005,54.948
516,2006,50.737
516,2007,46.772
516,2008,42.432
516,2009,38.32
516,2010,34.671
516,2011,31.718
516,2012,29.867
516,2013,29.254
516,2014,29.671
516,2015,30.664
516,2016,31.75
516,2017,32.738
516,2018,33.579
516,2019,34.217
516,2020,34.8
516,2021,35.493
516,2022,36.259
516,2023,37.007
516,2024,37.731
516,2025,38.448
516,2026,39.174
516,2027,39.919
516,2028,40.681
516,2029,41.461
516,2030,42.255
516,2031,43.053
516,2032,43.839
516,2033,44.596
516,2034,45.324
516,2035,46.042
516,2036,46.771
516,2037,47.511
516,2038,48.262
516,2039,49.026
516,2040,49.81
516,2041,50.619
516,2042,51.469
516,2043,52.373
516,2044,53.339
516,2045,54.356
516,2046,55.422
516,2047,56.559
516,2048,57.792
516,2049,59.13
516,2050,60.561
516,2051,62.064
516,2052,63.635
516,2053,65.271
516,2054,66.973
516,2055,68.751
516,2056,70.618
516,2057,72.577
516,2058,74.632
516,2059,76.785
516,2060,79.044
516,2061,81.413
516,2062,83.882
516,2063,86.444
516,2064,89.104
516,2065,91.878
516,2066,94.789
516,2067,97.853
516,2068,101.083
516,2069,104.491
516,2070,108.088
516,2071,111.885
516,2072,115.904
516,2073,120.175
516,2074,124.723
516,2075,129.564
516,2076,134.719
516,2077,140.216
516,2078,146.086
516,2079,152.352
516,2080,159.072
516,2081,166.32
516,2082,174.128
516,2083,182.545
516,2084,191.656
516,2085,201.566
516,2086,212.423
516,2087,224.374
516,2088,237.615
516,2089,252.397
516,2090,268.968
516,2091,287.683
516,2092,308.96
516,2093,333.359
516,2094,361.668
516,2095,394.944
516,2096,434.662
516,2097,482.917
516,2098,542.934
516,2099,619.651
524,1950,34.09
524,1951,35.308
524,1952,37.659
524,1953,39.603
524,1954,41.123
524,1955,42.25
524,1956,43.052
524,1957,43.615
524,1958,44.018
524,1959,44.294
524,1960,44.404
524,1961,44.242
524,1962,43.676
524,1963,42.639
524,1964,41.247
524,1965,39.727
524,1966,38.282
524,1967,37.029
524,1968,36.011
524,1969,35.205
524,1970,34.518
524,1971,33.87
524,1972,33.263
524,1973,32.72
524,1974,32.233
524,1975,31.805
524,1976,31.434
524,1977,31.103
524,1978,30.799
524,1979,30.524
524,1980,30.231
524,1981,29.929
524,1982,29.766
524,1983,29.861
524,1984,30.172
524,1985,30.692
524,1986,31.265
524,1987,31.33
524,1988,30.47
524,1989,28.945
524,1990,27.318
524,1991,26.062
524,1992,25.486
524,1993,25.737
524,1994,26.804
524,1995,28.41
524,1996,30.214
524,1997,32.187
524,1998,34.442
524,1999,36.973
524,2000,39.825
524,2001,43.055
524,2002,46.663
524,2003,50.587
524,2004,54.732
524,2005,59.28
524,2006,64.2
524,2007,68.053
524,2008,68.987
524,2009,66.957
524,2010,63.539
524,2011,60.341
524,2012,58.149
524,2013,57.236
524,2014,57.544
524,2015,58.47
524,2016,59.396
524,2017,60.289
524,2018,61.314
524,2019,62.46
524,2020,63.771
524,2021,65.314
524,2022,67.141
524,2023,69.298
524,2024,71.813
524,2025,74.668
524,2026,77.833
524,2027,81.329
524,2028,85.197
524,2029,89.46
524,2030,94.16
524,2031,99.328
524,2032,104.941
524,2033,110.953
524,2034,117.349
524,2035,124.279
524,2036,131.865
524,2037,139.808
524,2038,147.636
524,2039,155.195
524,2040,162.752
524,2041,170.828
524,2042,179.883
524,2043,190.363
524,2044,202.727
524,2045,217.076
524,2046,233.468
524,2047,252.637
524,2048,275.86
524,2049,304.589
524,2050,340.609
524,2051,386.676
524,2052,448.255
524,2053,535.699
524,2054,669.181
524,2055,895.667
524,2056,1357.126
524,2057,2784.26
524,2058,-72295.918
524,2059,-2621.289
524,2060,-1338.675
524,2061,-898.175
524,2062,-676.146
524,2063,-543.04
524,2064,-454.275
524,2065,-390.767
524,2066,-342.879
524,2067,-305.128
524,2068,-274.364
524,2069,-248.825
524,2070,-227.513
524,2071,-209.644
524,2072,-194.428
524,2073,-181.27
524,2074,-169.812
524,2075,-159.749
524,2076,-150.888
524,2077,-143.166
524,2078,-136.503
524,2079,-130.724
524,2080,-125.635
524,2081,-121.048
524,2082,-116.788
524,2083,-112.744
524,2084,-108.909
524,2085,-105.351
524,2086,-102.144
524,2087,-99.325
524,2088,-96.902
524,2089,-94.844
524,2090,-93.082
524,2091,-91.547
524,2092,-90.194
524,2093,-89.003
524,2094,-87.98
524,2095,-87.145
524,2096,-86.525
524,2097,-86.152
524,2098,-86.061
524,2099,-86.296
528,1950,57.471
528,1951,56.593
528,1952,55.139
528,1953,54.134
528,1954,53.436
528,1955,52.927
528,1956,52.511
528,1957,52.111
528,1958,51.681
528,1959,51.225
528,1960,50.818
528,1961,50.587
528,1962,50.696
528,1963,51.282
528,1964,52.362
528,1965,53.811
528,1966,55.473
528,1967,57.288
528,1968,59.246
528,1969,61.344
528,1970,63.626
528,1971,66.19
528,1972,69.214
528,1973,72.899
528,1974,77.36
528,1975,82.444
528,1976,87.94
528,1977,94.08
528,1978,101.273
528,1979,109.572
528,1980,119.143
528,1981,129.512
528,1982,137.797
528,1983,140.296
528,1984,136.502
528,1985,129.904
528,1986,123.623
528,1987,117.834
528,1988,112.187
528,1989,107.068
528,1990,102.159
528,1991,97.698
528,1992,95.299
528,1993,96.235
528,1994,100.559
528,1995,107.687
528,1996,116.267
528,1997,123.862
528,1998,127.721
528,1999,127.12
528,2000,124.079
528,2001,121.484
528,2002,121.742
528,2003,126.627
528,2004,137.168
528,2005,153.236
528,2006,173.014
528,2007,192.148
528,2008,204.208
528,2009,205.702
528,2010,201.042
528,2011,196.504
528,2012,194.642
528,2013,196.304
528,2014,201.971
528,2015,210.022
528,2016,218.111
528,2017,225.296
528,2018,231.39
528,2019,236.166
528,2020,240.501
528,2021,245.582
528,2022,251.976
528,2023,260.009
528,2024,270.127
528,2025,282.209
528,2026,296.226
528,2027,313.369
528,2028,335.536
528,2029,364.429
528,2030,401.325
528,2031,448.018
528,2032,509.564
528,2033,595.652
528,2034,722.604
528,2035,922.163
528,2036,1269.687
528,2037,2012.049
528,2038,4649.145
528,2039,-18269.505
528,2040,-3186.166
528,2041,-1784.282
528,2042,-1281.304
528,2043,-1041.676
528,2044,-910.668
528,2045,-828.631
528,2046,-770.203
528,2047,-728.493
528,2048,-700.937
528,2049,-684.078
528,2050,-676.356
528,2051,-676.265
528,2052,-680.731
528,2053,-686.935
528,2054,-694.662
528,2055,-705.593
528,2056,-722.528
528,2057,-749.398
528,2058,-790.713
528,2059,-850.61
528,2060,-930.183
528,2061,-1030.36
528,2062,-1160.611
528,2063,-1339.904
528,2064,-1594.491
528,2065,-1972.344
528,2066,-2561.004
528,2067,-3502.585
528,2068,-5021.189
528,2069,-7500.4
528,2070,-12387.844
528,2071,-27679.26
528,2072,-119803.397
528,2073,-137601.325
528,2074,-31600.807
528,2075,-13588.534
528,2076,-8125.965
528,2077,-5817.976
528,2078,-4661.425
528,2079,-4008.62
528,2080,-3549.686
528,2081,-3156.43
528,2082,-2817.796
528,2083,-2536.278
528,2084,-2301.537
528,2085,-2106.59
528,2086,-1946.978
528,2087,-1820.83
528,2088,-1724.785
528,2089,-1652.712
528,2090,-1597.01
528,2091,-1551.676
528,2092,-1513.364
528,2093,-1480.501
528,2094,-1453.127
528,2095,-1432.347
528,2096,-1419.587
528,2097,-1416.456
528,2098,-1424.884
528,2099,-1447.416
531,1950,16.191
531,1951,17.828
531,1952,21.588
531,1953,25.45
531,1954,29.223
531,1955,32.823
531,1956,36.335
531,1957,40.06
531,1958,44.495
531,1959,50.178
531,1960,57.275
531,1961,64.868
531,1962,69.913
531,1963,68.839
531,1964,62.733
531,1965,55.693
531,1966,50.34
531,1967,47.47
531,1968,47.22
531,1969,49.574
531,1970,53.289
531,1971,57.275
531,1972,64.298
531,1973,81.259
531,1974,126.396
531,1975,372.572
531,1976,-382.214
531,1977,-158.543
531,1978,-143.737
531,1979,-218.721
531,1980,-2935.815
531,1981,251.505
531,1982,149.899
531,1983,151.165
531,1984,262.851
531,1985,-1664.901
531,1986,-198.412
531,1987,-121.674
531,1988,-107.519
531,1989,-121.364
531,1990,-172.934
531,1991,-308.324
531,1992,-425.208
531,1993,-227.258
531,1994,-107.018
531,1995,-63.235
531,1996,-45.498
531,1997,-38.002
531,1998,-36.114
531,1999,-38.889
