country_code,year,rate_of_natural_increase,variant
398,2075,2.145,Medium variant
398,2076,2.142,Medium variant
398,2077,2.131,Medium variant
398,2078,2.107,Medium variant
398,2079,2.07,Medium variant
398,2080,2.018,Medium variant
398,2081,1.949,Medium variant
398,2082,1.866,Medium variant
398,2083,1.769,Medium variant
398,2084,1.661,Medium variant
398,2085,1.54,Medium variant
398,2086,1.406,Medium variant
398,2087,1.261,Medium variant
398,2088,1.106,Medium variant
398,2089,0.946,Medium variant
398,2090,0.783,Medium variant
398,2091,0.622,Medium variant
398,2092,0.465,Medium variant
398,2093,0.315,Medium variant
398,2094,0.176,Medium variant
398,2095,0.044,Medium variant
398,2096,-0.075,Medium variant
398,2097,-0.185,Medium variant
398,2098,-0.282,Medium variant
398,2099,-0.369,Medium variant
417,2015,19.728,Medium variant
417,2016,19.088,Medium variant
417,2017,18.332,Medium variant
417,2018,17.555,Medium variant
417,2019,16.808,Medium variant
417,2020,16.126,Medium variant
417,2021,15.512,Medium variant
417,2022,14.942,Medium variant
417,2023,14.394,Medium variant
417,2024,13.879,Medium variant
417,2025,13.404,Medium variant
417,2026,12.977,Medium variant
417,2027,12.601,Medium variant
417,2028,12.273,Medium variant
417,2029,11.993,Medium variant
417,2030,11.758,Medium variant
417,2031,11.565,Medium variant
417,2032,11.405,Medium variant
417,2033,11.265,Medium variant
417,2034,11.139,Medium variant
417,2035,11.016,Medium variant
417,2036,10.891,Medium variant
417,2037,10.76,Medium variant
417,2038,10.62,Medium variant
417,2039,10.467,Medium variant
417,2040,10.298,Medium variant
417,2041,10.112,Medium variant
417,2042,9.912,Medium variant
417,2043,9.7,Medium variant
417,2044,9.478,Medium variant
417,2045,9.244,Medium variant
417,2046,8.998,Medium variant
417,2047,8.74,Medium variant
417,2048,8.474,Medium variant
417,2049,8.199,Medium variant
417,2050,7.92,Medium variant
417,2051,7.639,Medium variant
417,2052,7.358,Medium variant
417,2053,7.081,Medium variant
417,2054,6.809,Medium variant
417,2055,6.547,Medium variant
417,2056,6.295,Medium variant
417,2057,6.055,Medium variant
417,2058,5.827,Medium variant
417,2059,5.611,Medium variant
417,2060,5.408,Medium variant
417,2061,5.218,Medium variant
417,2062,5.039,Medium variant
417,2063,4.872,Medium variant
417,2064,4.713,Medium variant
417,2065,4.564,Medium variant
417,2066,4.421,Medium variant
417,2067,4.284,Medium variant
417,2068,4.151,Medium variant
417,2069,4.024,Medium variant
417,2070,3.899,Medium variant
417,2071,3.781,Medium variant
417,2072,3.666,Medium variant
417,2073,3.557,Medium variant
417,2074,3.452,Medium variant
417,2075,3.35,Medium variant
417,2076,3.248,Medium variant
417,2077,3.146,Medium variant
417,2078,3.04,Medium variant
417,2079,2.932,Medium variant
417,2080,2.821,Medium variant
417,2081,2.707,Medium variant
417,2082,2.593,Medium variant
417,2083,2.478,Medium variant
417,2084,2.362,Medium variant
417,2085,2.242,Medium variant
417,2086,2.117,Medium variant
417,2087,1.986,Medium variant
417,2088,1.847,Medium variant
417,2089,1.701,Medium variant
417,2090,1.549,Medium variant
417,2091,1.391,Medium variant
417,2092,1.23,Medium variant
417,2093,1.066,Medium variant
417,2094,0.901,Medium variant
417,2095,0.736,Medium variant
417,2096,0.571,Medium variant
417,2097,0.406,Medium variant
417,2098,0.242,Medium variant
417,2099,0.078,Medium variant
762,2015,24.657,Medium variant
762,2016,24.179,Medium variant
762,2017,23.599,Medium variant
762,2018,22.959,Medium variant
762,2019,22.289,Medium variant
762,2020,21.608,Medium variant
762,2021,20.923,Medium variant
762,2022,20.235,Medium variant
762,2023,19.549,Medium variant
762,2024,18.882,Medium variant
762,2025,18.249,Medium variant
762,2026,17.663,Medium variant
762,2027,17.127,Medium variant
762,2028,16.644,Medium variant
762,2029,16.221,Medium variant
762,2030,15.863,Medium variant
762,2031,15.574,Medium variant
762,2032,15.346,Medium variant
762,2033,15.17,Medium variant
762,2034,15.034,Medium variant
762,2035,14.931,Medium variant
762,2036,14.851,Medium variant
762,2037,14.784,Medium variant
762,2038,14.717,Medium variant
762,2039,14.64,Medium variant
762,2040,14.536,Medium variant
762,2041,14.398,Medium variant
762,2042,14.224,Medium variant
762,2043,14.013,Medium variant
762,2044,13.765,Medium variant
762,2045,13.477,Medium variant
762,2046,13.151,Medium variant
762,2047,12.796,Medium variant
762,2048,12.421,Medium variant
762,2049,12.034,Medium variant
762,2050,11.643,Medium variant
762,2051,11.252,Medium variant
762,2052,10.868,Medium variant
762,2053,10.494,Medium variant
762,2054,10.139,Medium variant
762,2055,9.807,Medium variant
762,2056,9.501,Medium variant
762,2057,9.22,Medium variant
762,2058,8.962,Medium variant
762,2059,8.728,Medium variant
762,2060,8.515,Medium variant
762,2061,8.327,Medium variant
762,2062,8.157,Medium variant
762,2063,7.999,Medium variant
762,2064,7.854,Medium variant
762,2065,7.712,Medium variant
762,2066,7.575,Medium variant
762,2067,7.436,Medium variant
762,2068,7.295,Medium variant
762,2069,7.147,Medium variant
762,2070,6.99,Medium variant
762,2071,6.821,Medium variant
762,2072,6.643,Medium variant
762,2073,6.455,Medium variant
762,2074,6.259,Medium variant
762,2075,6.057,Medium variant
762,2076,5.85,Medium variant
762,2077,5.641,Medium variant
762,2078,5.433,Medium variant
762,2079,5.229,Medium variant
762,2080,5.027,Medium variant
762,2081,4.83,Medium variant
762,2082,4.639,Medium variant
762,2083,4.452,Medium variant
762,2084,4.271,Medium variant
762,2085,4.097,Medium variant
762,2086,3.932,Medium variant
762,2087,3.776,Medium variant
762,2088,3.629,Medium variant
762,2089,3.49,Medium variant
762,2090,3.359,Medium variant
762,2091,3.232,Medium variant
762,2092,3.11,Medium variant
762,2093,2.99,Medium variant
762,2094,2.873,Medium variant
762,2095,2.755,Medium variant
762,2096,2.638,Medium variant
762,2097,2.522,Medium variant
762,2098,2.404,Medium variant
762,2099,2.288,Medium variant
795,2015,13.053,Medium variant
795,2016,12.736,Medium variant
795,2017,12.382,Medium variant
795,2018,11.999,Medium variant
795,2019,11.59,Medium variant
795,2020,11.161,Medium variant
795,2021,10.713,Medium variant
795,2022,10.25,Medium variant
795,2023,9.778,Medium variant
795,2024,9.302,Medium variant
795,2025,8.831,Medium variant
795,2026,8.369,Medium variant
795,2027,7.921,Medium variant
795,2028,7.487,Medium variant
795,2029,7.073,Medium variant
795,2030,6.683,Medium variant
795,2031,6.317,Medium variant
795,2032,5.974,Medium variant
795,2033,5.65,Medium variant
795,2034,5.345,Medium variant
795,2035,5.058,Medium variant
795,2036,4.789,Medium variant
795,2037,4.537,Medium variant
795,2038,4.296,Medium variant
795,2039,4.065,Medium variant
795,2040,3.837,Medium variant
795,2041,3.612,Medium variant
795,2042,3.386,Medium variant
795,2043,3.156,Medium variant
795,2044,2.921,Medium variant
795,2045,2.679,Medium variant
795,2046,2.431,Medium variant
795,2047,2.177,Medium variant
795,2048,1.92,Medium variant
795,2049,1.66,Medium variant
795,2050,1.397,Medium variant
795,2051,1.131,Medium variant
795,2052,0.863,Medium variant
795,2053,0.594,Medium variant
795,2054,0.326,Medium variant
795,2055,0.06,Medium variant
795,2056,-0.202,Medium variant
795,2057,-0.458,Medium variant
795,2058,-0.709,Medium variant
795,2059,-0.95,Medium variant
795,2060,-1.183,Medium variant
795,2061,-1.403,Medium variant
795,2062,-1.612,Medium variant
795,2063,-1.809,Medium variant
795,2064,-1.994,Medium variant
795,2065,-2.165,Medium variant
795,2066,-2.321,Medium variant
795,2067,-2.465,Medium variant
795,2068,-2.596,Medium variant
795,2069,-2.715,Medium variant
795,2070,-2.821,Medium variant
795,2071,-2.914,Medium variant
795,2072,-2.995,Medium variant
795,2073,-3.065,Medium variant
795,2074,-3.128,Medium variant
795,2075,-3.183,Medium variant
795,2076,-3.235,Medium variant
795,2077,-3.283,Medium variant
795,2078,-3.33,Medium variant
795,2079,-3.377,Medium variant
795,2080,-3.422,Medium variant
795,2081,-3.466,Medium variant
795,2082,-3.507,Medium variant
795,2083,-3.543,Medium variant
795,2084,-3.576,Medium variant
795,2085,-3.606,Medium variant
795,2086,-3.637,Medium variant
795,2087,-3.669,Medium variant
795,2088,-3.703,Medium variant
795,2089,-3.739,Medium variant
795,2090,-3.776,Medium variant
795,2091,-3.812,Medium variant
795,2092,-3.848,Medium variant
795,2093,-3.881,Medium variant
795,2094,-3.91,Medium variant
795,2095,-3.933,Medium variant
795,2096,-3.953,Medium variant
795,2097,-3.967,Medium variant
795,2098,-3.976,Medium variant
795,2099,-3.978,Medium variant
860,2015,15.322,Medium variant
860,2016,14.782,Medium variant
860,2017,14.174,Medium variant
860,2018,13.532,Medium variant
860,2019,12.879,Medium variant
860,2020,12.233,Medium variant
860,2021,11.605,Medium variant
860,2022,10.993,Medium variant
860,2023,10.403,Medium variant
860,2024,9.843,Medium variant
860,2025,9.325,Medium variant
860,2026,8.856,Medium variant
860,2027,8.437,Medium variant
860,2028,8.063,Medium variant
860,2029,7.732,Medium variant
860,2030,7.446,Medium variant
860,2031,7.198,Medium variant
860,2032,6.981,Medium variant
860,2033,6.786,Medium variant
860,2034,6.603,Medium variant
860,2035,6.425,Medium variant
860,2036,6.245,Medium variant
860,2037,6.062,Medium variant
860,2038,5.87,Medium variant
860,2039,5.664,Medium variant
860,2040,5.439,Medium variant
860,2041,5.192,Medium variant
860,2042,4.923,Medium variant
860,2043,4.637,Medium variant
860,2044,4.334,Medium variant
860,2045,4.014,Medium variant
860,2046,3.68,Medium variant
860,2047,3.335,Medium variant
860,2048,2.986,Medium variant
860,2049,2.635,Medium variant
860,2050,2.288,Medium variant
860,2051,1.95,Medium variant
860,2052,1.621,Medium variant
860,2053,1.305,Medium variant
860,2054,1.005,Medium variant
860,2055,0.721,Medium variant
860,2056,0.456,Medium variant
860,2057,0.211,Medium variant
860,2058,-0.019,Medium variant
860,2059,-0.233,Medium variant
860,2060,-0.43,Medium variant
860,2061,-0.611,Medium variant
860,2062,-0.778,Medium variant
860,2063,-0.931,Medium variant
860,2064,-1.074,Medium variant
860,2065,-1.208,Medium variant
860,2066,-1.335,Medium variant
860,2067,-1.455,Medium variant
860,2068,-1.572,Medium variant
860,2069,-1.684,Medium variant
860,2070,-1.795,Medium variant
860,2071,-1.904,Medium variant
860,2072,-2.013,Medium variant
860,2073,-2.119,Medium variant
860,2074,-2.224,Medium variant
860,2075,-2.329,Medium variant
860,2076,-2.433,Medium variant
860,2077,-2.538,Medium variant
860,2078,-2.641,Medium variant
860,2079,-2.743,Medium variant
860,2080,-2.84,Medium variant
860,2081,-2.931,Medium variant
860,2082,-3.013,Medium variant
860,2083,-3.087,Medium variant
860,2084,-3.152,Medium variant
860,2085,-3.207,Medium variant
860,2086,-3.256,Medium variant
860,2087,-3.299,Medium variant
860,2088,-3.339,Medium variant
860,2089,-3.378,Medium variant
860,2090,-3.416,Medium variant
860,2091,-3.453,Medium variant
860,2092,-3.492,Medium variant
860,2093,-3.529,Medium variant
860,2094,-3.568,Medium variant
860,2095,-3.607,Medium variant
860,2096,-3.646,Medium variant
860,2097,-3.686,Medium variant
860,2098,-3.725,Medium variant
860,2099,-3.764,Medium variant
5501,2015,13.674,Medium variant
5501,2016,13.402,Medium variant
5501,2017,13.128,Medium variant
5501,2018,12.845,Medium variant
5501,2019,12.551,Medium variant
5501,2020,12.246,Medium variant
5501,2021,11.93,Medium variant
5501,2022,11.609,Medium variant
5501,2023,11.288,Medium variant
5501,2024,10.967,Medium variant
5501,2025,10.65,Medium variant
5501,2026,10.337,Medium variant
5501,2027,10.027,Medium variant
5501,2028,9.721,Medium variant
5501,2029,9.419,Medium variant
5501,2030,9.121,Medium variant
5501,2031,8.829,Medium variant
5501,2032,8.541,Medium variant
5501,2033,8.257,Medium variant
5501,2034,7.979,Medium variant
5501,2035,7.706,Medium variant
5501,2036,7.44,Medium variant
5501,2037,7.18,Medium variant
5501,2038,6.926,Medium variant
5501,2039,6.679,Medium variant
5501,2040,6.435,Medium variant
5501,2041,6.195,Medium variant
5501,2042,5.957,Medium variant
5501,2043,5.72,Medium variant
5501,2044,5.484,Medium variant
5501,2045,5.248,Medium variant
5501,2046,5.012,Medium variant
5501,2047,4.777,Medium variant
5501,2048,4.544,Medium variant
5501,2049,4.313,Medium variant
5501,2050,4.083,Medium variant
5501,2051,3.854,Medium variant
5501,2052,3.626,Medium variant
5501,2053,3.399,Medium variant
5501,2054,3.173,Medium variant
5501,2055,2.948,Medium variant
5501,2056,2.724,Medium variant
5501,2057,2.502,Medium variant
5501,2058,2.282,Medium variant
5501,2059,2.067,Medium variant
5501,2060,1.856,Medium variant
5501,2061,1.652,Medium variant
5501,2062,1.455,Medium variant
5501,2063,1.265,Medium variant
5501,2064,1.082,Medium variant
5501,2065,0.906,Medium variant
5501,2066,0.736,Medium variant
5501,2067,0.57,Medium variant
5501,2068,0.407,Medium variant
5501,2069,0.248,Medium variant
5501,2070,0.092,Medium variant
5501,2071,-0.061,Medium variant
5501,2072,-0.209,Medium variant
5501,2073,-0.353,Medium variant
5501,2074,-0.491,Medium variant
5501,2075,-0.624,Medium variant
5501,2076,-0.753,Medium variant
5501,2077,-0.877,Medium variant
5501,2078,-0.998,Medium variant
5501,2079,-1.114,Medium variant
5501,2080,-1.226,Medium variant
5501,2081,-1.333,Medium variant
5501,2082,-1.434,Medium variant
5501,2083,-1.53,Medium variant
5501,2084,-1.62,Medium variant
5501,2085,-1.706,Medium variant
5501,2086,-1.789,Medium variant
5501,2087,-1.868,Medium variant
5501,2088,-1.947,Medium variant
5501,2089,-2.025,Medium variant
5501,2090,-2.102,Medium variant
5501,2091,-2.18,Medium variant
5501,2092,-2.257,Medium variant
5501,2093,-2.335,Medium variant
5501,2094,-2.412,Medium variant
5501,2095,-2.488,Medium variant
5501,2096,-2.564,Medium variant
5501,2097,-2.64,Medium variant
5501,2098,-2.715,Medium variant
5501,2099,-2.79,Medium variant
4,2015,25.28,Medium variant
4,2016,24.647,Medium variant
4,2017,24.06,Medium variant
4,2018,23.49,Medium variant
4,2019,22.926,Medium variant
4,2020,22.366,Medium variant
4,2021,21.812,Medium variant
4,2022,21.273,Medium variant
4,2023,20.757,Medium variant
4,2024,20.261,Medium variant
4,2025,19.787,Medium variant
4,2026,19.332,Medium variant
4,2027,18.894,Medium variant
4,2028,18.466,Medium variant
4,2029,18.045,Medium variant
4,2030,17.625,Medium variant
4,2031,17.204,Medium variant
4,2032,16.779,Medium variant
4,2033,16.348,Medium variant
4,2034,15.911,Medium variant
4,2035,15.467,Medium variant
4,2036,15.017,Medium variant
4,2037,14.566,Medium variant
4,2038,14.116,Medium variant
4,2039,13.668,Medium variant
4,2040,13.224,Medium variant
4,2041,12.783,Medium variant
4,2042,12.343,Medium variant
4,2043,11.908,Medium variant
4,2044,11.476,Medium variant
4,2045,11.049,Medium variant
4,2046,10.627,Medium variant
4,2047,10.212,Medium variant
4,2048,9.804,Medium variant
4,2049,9.403,Medium variant
4,2050,9.011,Medium variant
4,2051,8.63,Medium variant
4,2052,8.256,Medium variant
4,2053,7.892,Medium variant
4,2054,7.536,Medium variant
4,2055,7.187,Medium variant
4,2056,6.844,Medium variant
4,2057,6.505,Medium variant
4,2058,6.17,Medium variant
4,2059,5.837,Medium variant
4,2060,5.504,Medium variant
4,2061,5.172,Medium variant
4,2062,4.841,Medium variant
4,2063,4.51,Medium variant
4,2064,4.179,Medium variant
4,2065,3.85,Medium variant
4,2066,3.52,Medium variant
4,2067,3.192,Medium variant
4,2068,2.864,Medium variant
4,2069,2.54,Medium variant
4,2070,2.215,Medium variant
4,2071,1.893,Medium variant
4,2072,1.573,Medium variant
4,2073,1.255,Medium variant
4,2074,0.94,Medium variant
4,2075,0.632,Medium variant
4,2076,0.329,Medium variant
4,2077,0.034,Medium variant
4,2078,-0.252,Medium variant
4,2079,-0.527,Medium variant
4,2080,-0.793,Medium variant
4,2081,-1.047,Medium variant
4,2082,-1.293,Medium variant
4,2083,-1.528,Medium variant
4,2084,-1.754,Medium variant
4,2085,-1.97,Medium variant
4,2086,-2.175,Medium variant
4,2087,-2.371,Medium variant
4,2088,-2.556,Medium variant
4,2089,-2.731,Medium variant
4,2090,-2.896,Medium variant
4,2091,-3.051,Medium variant
4,2092,-3.196,Medium variant
4,2093,-3.333,Medium variant
4,2094,-3.46,Medium variant
4,2095,-3.579,Medium variant
4,2096,-3.69,Medium variant
4,2097,-3.791,Medium variant
4,2098,-3.883,Medium variant
4,2099,-3.967,Medium variant
50,2015,14.105,Medium variant
50,2016,13.811,Medium variant
50,2017,13.51,Medium variant
50,2018,13.2,Medium variant
50,2019,12.879,Medium variant
50,2020,12.543,Medium variant
50,2021,12.194,Medium variant
50,2022,11.835,Medium variant
50,2023,11.471,Medium variant
50,2024,11.101,Medium variant
50,2025,10.729,Medium variant
50,2026,10.354,Medium variant
50,2027,9.976,Medium variant
50,2028,9.599,Medium variant
50,2029,9.222,Medium variant
50,2030,8.85,Medium variant
50,2031,8.482,Medium variant
50,2032,8.121,Medium variant
50,2033,7.768,Medium variant
50,2034,7.422,Medium variant
50,2035,7.085,Medium variant
50,2036,6.756,Medium variant
50,2037,6.436,Medium variant
50,2038,6.12,Medium variant
50,2039,5.811,Medium variant
50,2040,5.505,Medium variant
50,2041,5.203,Medium variant
50,2042,4.903,Medium variant
50,2043,4.606,Medium variant
50,2044,4.31,Medium variant
50,2045,4.017,Medium variant
50,2046,3.724,Medium variant
50,2047,3.432,Medium variant
50,2048,3.143,Medium variant
50,2049,2.856,Medium variant
50,2050,2.573,Medium variant
50,2051,2.292,Medium variant
50,2052,2.016,Medium variant
50,2053,1.743,Medium variant
50,2054,1.475,Medium variant
50,2055,1.21,Medium variant
50,2056,0.947,Medium variant
50,2057,0.689,Medium variant
50,2058,0.433,Medium variant
50,2059,0.179,Medium variant
50,2060,-0.069,Medium variant
50,2061,-0.31,Medium variant
50,2062,-0.544,Medium variant
50,2063,-0.769,Medium variant
50,2064,-0.988,Medium variant
50,2065,-1.196,Medium variant
50,2066,-1.397,Medium variant
