country_code,year,total_population_natural_change_increase
900,2012,83903.193
900,2013,83903.911
900,2014,83733.185
900,2015,83382.253
900,2016,82849.661
900,2017,82159.372
900,2018,81342.048
900,2019,80424.605
900,2020,79434.854
900,2021,78397.661
900,2022,77334.389
900,2023,76267.31
900,2024,75218.374
900,2025,74204.627
900,2026,73233.513
900,2027,72297.056
900,2028,71388.246
900,2029,70507.498
900,2030,69655.028
900,2031,68829.367
900,2032,68023.988
900,2033,67231.151
900,2034,66444.238
900,2035,65657.808
900,2036,64867.948
900,2037,64071.107
900,2038,63262.424
900,2039,62435.777
900,2040,61584.816
900,2041,60704.701
900,2042,59794.685
900,2043,58854.755
900,2044,57884.484
900,2045,56883.977
900,2046,55854.492
900,2047,54800.554
900,2048,53727.071
900,2049,52638.017
900,2050,51534.097
900,2051,50414.332
900,2052,49280.511
900,2053,48137.83
900,2054,46994.173
900,2055,45858.052
900,2056,44737.386
900,2057,43639.291
900,2058,42571.091
900,2059,41539.635
900,2060,40552.538
900,2061,39615.108
900,2062,38724.508
900,2063,37875.665
900,2064,37064.113
900,2065,36283.668
900,2066,35527.105
900,2067,34785.938
900,2068,34051.996
900,2069,33319.091
900,2070,32582.497
900,2071,31840.31
900,2072,31095.14
900,2073,30349.219
900,2074,29602.621
900,2075,28854.455
900,2076,28103.844
900,2077,27352.661
900,2078,26604.189
900,2079,25862.173
900,2080,25132.564
900,2081,24421.639
900,2082,23732.963
900,2083,23068.225
900,2084,22427.421
900,2085,21809.965
900,2086,21213.769
900,2087,20632.433
900,2088,20058.776
900,2089,19486.88
900,2090,18911.309
900,2091,18327.667
900,2092,17732.776
900,2093,17124.248
900,2094,16500.543
900,2095,15860.605
900,2096,15203.705
900,2097,14529.708
900,2098,13838.667
900,2099,13130.527
901,1950,9349.695
901,1951,9498.738
901,1952,9774.206
901,1953,10004.462
901,1954,10189.497
901,1955,10328.754
901,1956,10420.524
901,1957,10463.648
901,1958,10455.249
901,1959,10389.594
901,1960,10261.484
901,1961,10067.377
901,1962,9807.064
901,1963,9487.082
901,1964,9121.289
901,1965,8731.084
901,1966,8340.517
901,1967,7969.614
901,1968,7633.492
901,1969,7340.414
901,1970,7089.294
901,1971,6869.908
901,1972,6664.627
901,1973,6460.819
901,1974,6256.432
901,1975,6054.909
901,1976,5863.937
901,1977,5692.604
901,1978,5546.453
901,1979,5425.34
901,1980,5331.731
901,1981,5267.205
901,1982,5223.298
901,1983,5186.896
901,1984,5143.947
901,1985,5071.635
901,1986,4945.876
901,1987,4755.124
901,1988,4496.014
901,1989,4171.827
901,1990,3792.034
901,1991,3372.727
901,1992,2940.509
901,1993,2521.152
901,1994,2132.548
901,1995,1789.216
901,1996,1498.8
901,1997,1258.355
901,1998,1065.847
901,1999,924.41
901,2000,841.929
901,2001,825.789
901,2002,870.732
901,2003,964.917
901,2004,1093.894
901,2005,1236.752
901,2006,1370.915
901,2007,1478.357
901,2008,1545.357
901,2009,1563.801
901,2010,1532.108
901,2011,1456.563
901,2012,1353.586
901,2013,1237.406
901,2014,1114.032
901,2015,987.762
901,2016,860.084
901,2017,728.77
901,2018,592.278
901,2019,451.472
901,2020,306.065
901,2021,155.081
901,2022,-2.097
901,2023,-165.092
901,2024,-332.525
901,2025,-503.151
901,2026,-675.721
901,2027,-848.102
901,2028,-1017.644
901,2029,-1181.7
901,2030,-1337.497
901,2031,-1482.826
901,2032,-1616.942
901,2033,-1739.338
901,2034,-1849.381
901,2035,-1946.736
901,2036,-2031.7
901,2037,-2105.975
901,2038,-2171.4
901,2039,-2229.303
901,2040,-2280.934
901,2041,-2327.254
901,2042,-2368.946
901,2043,-2406.747
901,2044,-2441.548
901,2045,-2473.913
901,2046,-2504.038
901,2047,-2531.619
901,2048,-2556.536
901,2049,-2579.021
901,2050,-2599.525
901,2051,-2618.43
901,2052,-2635.788
901,2053,-2651.417
901,2054,-2665.017
901,2055,-2676.367
901,2056,-2685.191
901,2057,-2690.854
901,2058,-2692.518
901,2059,-2689.359
901,2060,-2680.357
901,2061,-2664.622
901,2062,-2641.793
901,2063,-2611.739
901,2064,-2574.416
901,2065,-2529.74
901,2066,-2477.814
901,2067,-2419.517
901,2068,-2355.969
901,2069,-2288.19
901,2070,-2216.945
901,2071,-2142.785
901,2072,-2066.365
901,2073,-1988.663
901,2074,-1910.848
901,2075,-1833.891
901,2076,-1758.47
901,2077,-1684.95
901,2078,-1613.848
901,2079,-1545.949
901,2080,-1481.87
901,2081,-1421.944
901,2082,-1366.118
901,2083,-1314.413
901,2084,-1267.044
901,2085,-1224.299
901,2086,-1186.339
901,2087,-1153.022
901,2088,-1124.096
901,2089,-1099.318
901,2090,-1078.354
901,2091,-1060.848
901,2092,-1046.474
901,2093,-1034.937
901,2094,-1026.025
901,2095,-1019.595
901,2096,-1015.552
901,2097,-1013.884
901,2098,-1014.55
901,2099,-1017.576
902,1950,35884.388
902,1951,36023.5
902,1952,36385.942
902,1953,36916.747
902,1954,37615.923
902,1955,38486.191
902,1956,39535.455
902,1957,40767.509
902,1958,42193.528
902,1959,43837.198
902,1960,45717.534
902,1961,47843.581
902,1962,50205.283
902,1963,52757.504
902,1964,55418.67
902,1965,58071.688
902,1966,60589.967
902,1967,62871.474
902,1968,64837.471
902,1969,66440.518
902,1970,67638.094
902,1971,68422.467
902,1972,68886.551
902,1973,69144.396
902,1974,69288.375
902,1975,69435.509
902,1976,69699.813
902,1977,70155.108
902,1978,70855.881
902,1979,71838.718
902,1980,73155.297
902,1981,74832.967
902,1982,76782.755
902,1983,78875.368
902,1984,80985.855
902,1985,82928.828
902,1986,84510.72
902,1987,85614.931
902,1988,86175.859
902,1989,86175.412
902,1990,85636.962
902,1991,84640.523
902,1992,83366.51
902,1993,81994.453
902,1994,80645.643
902,1995,79436.029
902,1996,78446.519
902,1997,77684.447
902,1998,77151.397
902,1999,76866.516
902,2000,76832.318
902,2001,77027.005
902,2002,77386.771
902,2003,77848.816
902,2004,78373.979
902,2005,78938.96
902,2006,79535.299
902,2007,80155.924
902,2008,80779.602
902,2009,81369.083
902,2010,81882.504
902,2011,82282.848
902,2012,82549.607
902,2013,82666.505
902,2014,82619.153
902,2015,82394.491
902,2016,81989.577
902,2017,81430.602
902,2018,80749.77
902,2019,79973.133
902,2020,79128.789
902,2021,78242.58
902,2022,77336.486
902,2023,76432.402
902,2024,75550.899
902,2025,74707.778
902,2026,73909.234
902,2027,73145.158
902,2028,72405.89
902,2029,71689.198
902,2030,70992.525
902,2031,70312.193
902,2032,69640.93
902,2033,68970.489
902,2034,68293.619
902,2035,67604.544
902,2036,66899.648
902,2037,66177.082
902,2038,65433.824
902,2039,64665.08
902,2040,63865.75
902,2041,63031.955
902,2042,62163.631
902,2043,61261.502
902,2044,60326.032
902,2045,59357.89
902,2046,58358.53
902,2047,57332.173
902,2048,56283.607
902,2049,55217.038
902,2050,54133.622
902,2051,53032.762
902,2052,51916.299
902,2053,50789.247
902,2054,49659.19
902,2055,48534.419
902,2056,47422.577
902,2057,46330.145
902,2058,45263.609
902,2059,44228.994
902,2060,43232.895
902,2061,42279.73
902,2062,41366.301
902,2063,40487.404
902,2064,39638.529
902,2065,38813.408
902,2066,38004.919
902,2067,37205.455
902,2068,36407.965
902,2069,35607.281
902,2070,34799.442
902,2071,33983.095
902,2072,33161.505
902,2073,32337.882
902,2074,31513.469
902,2075,30688.346
902,2076,29862.314
902,2077,29037.611
902,2078,28218.037
902,2079,27408.122
902,2080,26614.434
902,2081,25843.583
902,2082,25099.081
902,2083,24382.638
902,2084,23694.465
902,2085,23034.264
902,2086,22400.108
902,2087,21785.455
902,2088,21182.872
902,2089,20586.198
902,2090,19989.663
902,2091,19388.515
902,2092,18779.25
902,2093,18159.185
902,2094,17526.568
902,2095,16880.2
902,2096,16219.257
902,2097,15543.592
902,2098,14853.217
902,2099,14148.103
903,1950,4701.588
903,1951,4804.483
903,1952,5014.131
903,1953,5231.472
903,1954,5456.52
903,1955,5689.135
903,1956,5928.891
903,1957,6175.32
903,1958,6427.453
903,1959,6683.53
903,1960,6941.674
903,1961,7200.185
903,1962,7457.789
903,1963,7714.51
903,1964,7971.939
903,1965,8232.858
903,1966,8500.876
903,1967,8780.08
903,1968,9074.042
903,1969,9385.047
903,1970,9715.34
903,1971,10066.103
903,1972,10435.37
903,1973,10820.493
903,1974,11219.368
903,1975,11630.451
903,1976,12052.391
903,1977,12482.427
903,1978,12916.833
903,1979,13351.588
903,1980,13784.599
903,1981,14215.195
903,1982,14641.525
903,1983,15059.662
903,1984,15463.96
903,1985,15843.942
903,1986,16188.484
903,1987,16494.246
903,1988,16762.794
903,1989,16999.231
903,1990,17212.079
903,1991,17412.66
903,1992,17615.933
903,1993,17836.054
903,1994,18083.157
903,1995,18362.749
903,1996,18675.175
903,1997,19016.778
903,1998,19386.862
903,1999,19790.003
903,2000,20234.434
903,2001,20728.933
903,2002,21276.748
903,2003,21877.473
903,2004,22527.996
903,2005,23228.063
903,2006,23976.819
903,2007,24762.7
903,2008,25568.818
903,2009,26377.199
903,2010,27164.105
903,2011,27906.446
903,2012,28591.931
903,2013,29213.495
903,2014,29768.077
903,2015,30258.855
903,2016,30696.229
903,2017,31100.783
903,2018,31491.516
903,2019,31879.502
903,2020,32273.31
903,2021,32676.949
903,2022,33087.97
903,2023,33504.8
903,2024,33929.475
903,2025,34364.02
903,2026,34809.384
903,2027,35263.35
903,2028,35723.003
903,2029,36185.954
903,2030,36650.466
903,2031,37115.043
903,2032,37576.959
903,2033,38032.44
903,2034,38477.33
903,2035,38907.662
903,2036,39320.346
903,2037,39713.67
903,2038,40085.799
903,2039,40434.484
903,2040,40758.008
903,2041,41055.745
903,2042,41329.037
903,2043,41579.155
903,2044,41806.546
903,2045,42011.655
903,2046,42194.938
903,2047,42357.31
903,2048,42499.807
903,2049,42623.432
903,2050,42728.972
903,2051,42816.94
903,2052,42887.614
903,2053,42941.446
903,2054,42979.093
903,2055,43001.114
903,2056,43007.836
903,2057,42999.269
903,2058,42975.547
903,2059,42936.967
903,2060,42884.021
903,2061,42817.193
903,2062,42736.389
903,2063,42641.234
903,2064,42531.283
903,2065,42405.899
903,2066,42264.361
903,2067,42105.874
903,2068,41929.622
903,2069,41734.992
903,2070,41521.348
903,2071,41288.292
903,2072,41036.09
903,2073,40765.102
903,2074,40475.609
903,2075,40167.617
903,2076,39841.066
903,2077,39496.584
903,2078,39135.205
903,2079,38758.127
903,2080,38366.901
903,2081,37963.034
903,2082,37547.459
903,2083,37120.857
903,2084,36683.649
903,2085,36235.231
903,2086,35774.311
903,2087,35299.758
903,2088,34811.245
903,2089,34309.435
903,2090,33795.598
903,2091,33271.339
903,2092,32738.171
903,2093,32197.503
903,2094,31650.505
903,2095,31097.861
903,2096,30539.935
903,2097,29976.956
903,2098,29408.994
903,2099,28836.038
904,1950,4595.833
904,1951,4666.79
904,1952,4814.58
904,1953,4974.085
904,1954,5145.304
904,1955,5327.929
904,1956,5520.906
904,1957,5722.668
904,1958,5930.276
904,1959,6138.653
904,1960,6341.89
904,1961,6533.911
904,1962,6708.877
904,1963,6863.161
904,1964,6996.471
904,1965,7111.542
904,1966,7213.881
904,1967,7311.385
904,1968,7410.572
904,1969,7514.481
904,1970,7625.022
904,1971,7742.194
904,1972,7862.599
904,1973,7982.951
904,1974,8101.639
904,1975,8217.492
904,1976,8329.715
904,1977,8437.214
904,1978,8538.349
904,1979,8631.096
904,1980,8713.011
904,1981,8781.915
904,1982,8837.094
904,1983,8878.315
904,1984,8905.559
904,1985,8918.226
904,1986,8916.054
904,1987,8901.224
904,1988,8877.016
904,1989,8846.821
904,1990,8816.133
904,1991,8790.699
904,1992,8773.208
904,1993,8764.408
904,1994,8763.435
904,1995,8767.924
904,1996,8773.894
904,1997,8774.937
904,1998,8764.952
904,1999,8739.756
904,2000,8693.502
904,2001,8621.29
904,2002,8524.214
904,2003,8405.838
904,2004,8270.341
904,2005,8125.446
904,2006,7980.422
904,2007,7843.16
904,2008,7719.127
904,2009,7610.519
904,2010,7516.555
904,2011,7433.248
904,2012,7352.94
904,2013,7269.139
904,2014,7178.98
904,2015,7080.639
904,2016,6973.933
904,2017,6860.88
904,2018,6743.09
904,2019,6620.747
904,2020,6493.907
904,2021,6362.573
904,2022,6226.972
904,2023,6087.484
904,2024,5944.591
904,2025,5798.726
904,2026,5650.238
904,2027,5499.493
904,2028,5346.924
904,2029,5193.0
904,2030,5038.055
904,2031,4882.243
904,2032,4725.562
904,2033,4568.143
904,2034,4410.263
904,2035,4252.184
904,2036,4094.091
904,2037,3936.068
904,2038,3778.191
904,2039,3620.62
904,2040,3463.423
904,2041,3306.594
904,2042,3150.066
904,2043,2993.802
904,2044,2837.868
904,2045,2682.32
904,2046,2527.228
904,2047,2372.661
904,2048,2218.622
904,2049,2065.135
904,2050,1912.126
904,2051,1759.473
904,2052,1607.126
904,2053,1455.086
904,2054,1303.444
904,2055,1152.254
904,2056,1001.528
904,2057,851.468
904,2058,702.367
904,2059,554.553
904,2060,408.289
904,2061,263.763
904,2062,121.201
904,2063,-19.08
904,2064,-156.706
904,2065,-291.393
904,2066,-422.948
904,2067,-551.273
904,2068,-676.196
904,2069,-797.408
904,2070,-914.627
904,2071,-1027.637
904,2072,-1136.387
904,2073,-1240.841
904,2074,-1340.936
904,2075,-1436.736
904,2076,-1528.376
904,2077,-1616.016
904,2078,-1699.732
904,2079,-1779.493
904,2080,-1855.098
904,2081,-1926.275
904,2082,-1992.856
904,2083,-2054.812
904,2084,-2112.258
904,2085,-2165.422
904,2086,-2214.657
904,2087,-2260.302
904,2088,-2302.666
904,2089,-2341.899
904,2090,-2378.031
904,2091,-2410.998
904,2092,-2440.674
904,2093,-2466.932
904,2094,-2489.646
904,2095,-2508.739
904,2096,-2524.195
904,2097,-2535.956
904,2098,-2544.034
904,2099,-2548.421
905,1950,2440.722
905,1951,2516.074
905,1952,2656.394
905,1953,2775.942
905,1954,2874.72
905,1955,2952.482
905,1956,3008.498
905,1957,3042.282
905,1958,3052.618
905,1959,3037.066
905,1960,2993.441
905,1961,2920.281
905,1962,2817.604
905,1963,2688.347
905,1964,2538.633
905,1965,2376.336
905,1966,2210.007
905,1967,2048.453
905,1968,1899.947
905,1969,1770.957
905,1970,1666.477
905,1971,1588.382
905,1972,1532.972
905,1973,1496.567
905,1974,1477.888
905,1975,1475.924
905,1976,1489.549
905,1977,1516.093
905,1978,1552.13
905,1979,1594.229
905,1980,1638.904
905,1981,1683.317
905,1982,1726.018
905,1983,1765.653
905,1984,1800.708
905,1985,1831.366
905,1986,1859.121
905,1987,1885.52
905,1988,1910.829
905,1989,1933.601
905,1990,1949.849
905,1991,1954.638
905,1992,1945.455
905,1993,1922.058
905,1994,1886.351
905,1995,1842.518
905,1996,1796.26
905,1997,1753.936
905,1998,1720.738
905,1999,1699.473
905,2000,1693.252
905,2001,1703.668
905,2002,1726.931
905,2003,1757.756
905,2004,1791.466
905,2005,1819.83
905,2006,1833.817
905,2007,1828.617
905,2008,1802.582
905,2009,1756.907
905,2010,1697.06
905,2011,1631.626
905,2012,1570.428
905,2013,1520.868
905,2014,1485.862
905,2015,1465.969
905,2016,1458.772
905,2017,1457.717
905,2018,1456.94
905,2019,1453.625
905,2020,1445.392
905,2021,1430.932
905,2022,1410.732
905,2023,1385.234
905,2024,1354.132
905,2025,1317.125
905,2026,1274.221
905,2027,1226.448
905,2028,1175.088
905,2029,1121.245
905,2030,1066.065
905,2031,1010.567
905,2032,955.555
905,2033,901.851
905,2034,850.27
905,2035,801.208
905,2036,754.606
905,2037,710.102
905,2038,667.591
905,2039,627.45
905,2040,590.143
905,2041,556.125
905,2042,525.765
905,2043,499.388
905,2044,477.233
905,2045,459.549
905,2046,446.434
905,2047,437.615
905,2048,432.744
905,2049,431.546
905,2050,433.927
905,2051,439.877
905,2052,449.074
905,2053,460.953
905,2054,474.816
905,2055,490.037
905,2056,506.117
905,2057,522.517
905,2058,538.588
905,2059,553.603
905,2060,566.92
905,2061,578.117
905,2062,587.148
905,2063,593.935
905,2064,598.263
905,2065,599.95
905,2066,598.941
905,2067,595.48
905,2068,589.842
905,2069,582.226
905,2070,572.712
905,2071,561.337
905,2072,548.302
905,2073,533.961
905,2074,518.747
905,2075,503.072
905,2076,487.262
905,2077,471.622
905,2078,456.522
905,2079,442.365
905,2080,429.545
905,2081,418.339
905,2082,408.727
905,2083,400.639
905,2084,394.068
905,2085,388.982
905,2086,385.286
905,2087,382.704
905,2088,380.924
905,2089,379.688
905,2090,378.759
905,2091,377.948
905,2092,377.115
905,2093,376.159
905,2094,375.011
905,2095,373.631
905,2096,371.984
905,2097,370.064
905,2098,367.875
905,2099,365.414
906,1950,14525.347
906,1951,14037.213
906,1952,13144.882
906,1953,12420.415
906,1954,11863.82
906,1955,11478.22
906,1956,11272.919
906,1957,11253.545
906,1958,11434.821
906,1959,11846.698
906,1960,12515.273
906,1961,13456.49
906,1962,14666.438
906,1963,16102.653
906,1964,17681.501
906,1965,19284.096
906,1966,20780.096
906,1967,22055.487
906,1968,23016.755
906,1969,23602.935
906,1970,23755.324
906,1971,23451.736
906,1972,22778.873
906,1973,21847.43
906,1974,20747.685
906,1975,19588.295
906,1976,18476.326
906,1977,17499.044
906,1978,16734.288
906,1979,16244.816
906,1980,16113.598
906,1981,16398.939
906,1982,17038.373
906,1983,17926.966
906,1984,18959.729
906,1985,19971.103
906,1986,20778.076
906,1987,21247.832
906,1988,21292.919
906,1989,20878.072
906,1990,20006.775
906,1991,18738.367
906,1992,17230.32
906,1993,15638.749
906,1994,14064.682
906,1995,12610.738
906,1996,11353.686
906,1997,10305.966
906,1998,9470.173
906,1999,8858.003
906,2000,8460.646
906,2001,8245.45
906,2002,8146.757
906,2003,8104.404
906,2004,8084.251
906,2005,8065.301
906,2006,8042.285
906,2007,8023.106
906,2008,8007.257
906,2009,7978.891
906,2010,7921.307
906,2011,7820.432
906,2012,7668.465
906,2013,7458.489
906,2014,7183.378
906,2015,6833.65
906,2016,6402.944
906,2017,5900.149
906,2018,5339.452
906,2019,4734.882
906,2020,4103.908
906,2021,3464.586
906,2022,2833.562
906,2023,2226.109
906,2024,1654.301
906,2025,1126.428
906,2026,644.209
906,2027,198.735
906,2028,-218.243
906,2029,-609.417
906,2030,-977.388
906,2031,-1324.642
906,2032,-1654.517
906,2033,-1970.911
906,2034,-2277.683
906,2035,-2578.195
906,2036,-2874.64
906,2037,-3167.461
906,2038,-3457.322
906,2039,-3745.67
906,2040,-4033.389
906,2041,-4320.562
906,2042,-4606.189
906,2043,-4889.483
906,2044,-5170.39
906,2045,-5449.151
906,2046,-5726.084
906,2047,-6001.103
906,2048,-6273.81
906,2049,-6543.575
906,2050,-6811.607
906,2051,-7079.668
906,2052,-7346.808
906,2053,-7609.991
906,2054,-7864.821
906,2055,-8105.246
906,2056,-8324.87
906,2057,-8518.634
906,2058,-8682.541
906,2059,-8814.031
906,2060,-8911.006
906,2061,-8973.218
906,2062,-9005.198
906,2063,-9012.287
906,2064,-8998.558
906,2065,-8967.995
906,2066,-8924.06
906,2067,-8869.984
906,2068,-8809.386
906,2069,-8746.007
906,2070,-8683.382
906,2071,-8623.753
906,2072,-8566.506
906,2073,-8510.721
906,2074,-8456.162
906,2075,-8402.587
906,2076,-8349.328
906,2077,-8294.0
906,2078,-8233.741
906,2079,-8165.961
906,2080,-8087.738
906,2081,-7996.53
906,2082,-7891.114
906,2083,-7770.623
906,2084,-7634.304
906,2085,-7480.141
906,2086,-7306.345
906,2087,-7115.017
906,2088,-6910.12
906,2089,-6696.269
906,2090,-6479.139
906,2091,-6264.556
906,2092,-6057.56
906,2093,-5862.484
906,2094,-5682.676
906,2095,-5520.216
906,2096,-5376.307
906,2097,-5251.504
906,2098,-5145.93
906,2099,-5059.593
908,1950,5338.026
908,1951,5466.16
908,1952,5703.564
908,1953,5903.264
908,1954,6065.242
908,1955,6189.213
908,1956,6274.292
908,1957,6320.071
908,1958,6325.334
908,1959,6287.479
908,1960,6204.432
908,1961,6075.267
908,1962,5901.183
908,1963,5687.325
908,1964,5442.881
908,1965,5180.444
908,1966,4913.448
908,1967,4653.318
908,1968,4409.532
908,1969,4188.513
908,1970,3992.248
908,1971,3817.643
908,1972,3656.218
908,1973,3501.562
908,1974,3352.592
908,1975,3210.129
908,1976,3076.418
908,1977,2954.018
908,1978,2844.169
908,1979,2746.189
908,1980,2663.796
908,1981,2601.65
908,1982,2556.474
908,1983,2519.693
908,1984,2479.646
908,1985,2414.471
908,1986,2299.595
908,1987,2122.145
908,1988,1878.396
908,1989,1572.861
908,1990,1218.226
908,1991,834.38
908,1992,449.304
908,1993,88.237
908,1994,-233.055
908,1995,-504.11
908,1996,-722.478
908,1997,-896.48
908,1998,-1032.466
908,1999,-1129.667
908,2000,-1183.303
908,2001,-1187.886
908,2002,-1145.05
908,2003,-1061.139
908,2004,-945.292
908,2005,-808.933
908,2006,-664.16
908,2007,-523.429
908,2008,-398.605
908,2009,-299.3
908,2010,-233.572
908,2011,-205.218
908,2012,-209.297
908,2013,-240.242
908,2014,-295.491
908,2015,-371.3
908,2016,-463.198
908,2017,-565.749
908,2018,-673.779
908,2019,-783.388
908,2020,-892.417
908,2021,-1000.665
908,2022,-1109.676
908,2023,-1219.908
908,2024,-1329.871
908,2025,-1438.158
908,2026,-1543.593
908,2027,-1645.069
908,2028,-1741.251
908,2029,-1830.692
908,2030,-1911.79
908,2031,-1983.338
908,2032,-2045.409
908,2033,-2098.403
908,2034,-2142.65
908,2035,-2178.445
908,2036,-2206.267
908,2037,-2227.586
908,2038,-2244.191
908,2039,-2257.772
908,2040,-2270.063
908,2041,-2282.46
908,2042,-2295.752
908,2043,-2310.653
908,2044,-2327.949
908,2045,-2348.226
908,2046,-2371.633
908,2047,-2397.352
908,2048,-2424.531
908,2049,-2452.653
908,2050,-2481.508
908,2051,-2510.969
908,2052,-2540.549
908,2053,-2569.379
908,2054,-2596.375
